"","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"1","1_NA_4_30",NA,0,0,0,0,0,"0",0,0
"2","410_461+462_4_30",0.0714878548110409,0.826508352714688,4,30,8,44,"461",462,0.088258467
"3","411_456+457_4_30",0.0672457690579562,0.942815712384633,4,30,8,45,"456",457,0.088258467
"4","412_475+478_4_30",0.0727622615803861,0.944821416327312,4,30,8,48,"475",478,0.088258467
"5","413_449+450_4_30",-0.0126038156339389,0.305289404978079,4,30,8,49,"449",450,0.088248598
"6","414_453+452_4_30",0.00606267029972423,0.0488747877423795,4,30,8,52,"453",452,0.088258467
"7","415_455+454_4_30",0.0792987698039386,0.906567854922409,4,30,8,56,"455",454,0.088258467
"8","416_476+477_4_30",0.00199605520827372,0.059089904600042,4,30,8,57,"476",477,0.088248598
"9","417_484+485_4_30",0.0504481823714879,0.847854935985398,4,30,9,2,"484",485,0.088278205
"10","418_489+490_4_30",0.156109943008909,0.976054715693647,4,30,9,4,"489",490,0.088278205
"11","419_467+464_4_30",0.0525510899182567,0.866991837413147,4,30,9,6,"467",464,0.088288074
"12","420_469+468_4_30",0.0443813749179052,0.914863553388089,4,30,9,9,"469",468,0.088288074
"13","421_474+475_4_30",0.127289516743074,0.972456593265429,4,30,9,12,"474",475,0.088288074
"14","422_512+515_4_30",0.234390326975478,0.99054526722374,4,30,9,15,"512",515,0.088297943
"15","423_508+509_4_30",0.0825679189951848,0.940549443668446,4,30,9,17,"508",509,0.088297943
"16","424_505+504_4_30",0.0266188974344766,0.554101784456432,4,30,9,19,"505",504,0.088297943
"17","425_494+493_4_30",0.0559789926040716,0.809705670821719,4,30,9,21,"494",493,0.088288074
"18","426_497+498_4_30",0.0458649182021137,0.713584475531387,4,30,9,22,"497",498,0.088288074
"19","427_502+501_4_30",0.0164612625122953,0.105597050388908,4,30,9,24,"502",501,0.088288074
"20","428_530+528_4_30",0.0799555901532654,0.952745824545961,4,30,9,27,"530",528,0.088278205
"21","429_536+538_4_30",0.0419146632658303,0.950151943493665,4,30,9,29,"536",538,0.088278205
"22","430_534+535_4_30",0.236289400394705,0.990951645037346,4,30,9,33,"534",535,0.088268336
"23","431_516+519_4_30",0.0596170161751372,0.783882926070946,4,30,9,35,"516",519,0.088278205
"24","432_520+522_4_30",0.0277179836512242,0.50440284202523,4,30,9,37,"520",522,0.088278205
"25","433_523+521_4_30",0.0613181198910013,0.772397223900026,4,30,9,39,"523",521,0.088278205
